Domain,Area,Emissions,Source,Year,Unit,Value
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,1997,kt,9514.647113
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,1998,kt,10225.388
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,1999,kt,10284.28016
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2000,kt,10441.61213
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2001,kt,10322.33671
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2002,kt,11100.22169
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2003,kt,10944.5878
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2004,kt,11210.54324
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2005,kt,11208.34193
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2006,kt,11212.06803
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2007,kt,11341.82181
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2008,kt,11483.78533
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2009,kt,12283.30323
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2010,kt,11696.74509
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2011,kt,11681.40767
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2012,kt,11711.41239
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2013,kt,11298.77741
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2014,kt,10696.13225
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2015,kt,11321.15464
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2016,kt,11528.36159
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2017,kt,11513.53853
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2018,kt,11132.58338
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2019,kt,10878.68509
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2020,kt,11317.87295
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2021,kt,12103.69271
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Food Household Consumption,2022,kt,12103.69271
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,1990,kt,147.945822
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,1991,kt,148.117371
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,1992,kt,148.090203
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,1993,kt,147.980558
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,1994,kt,148.278397
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,1995,kt,149.028343
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,1996,kt,149.521293
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,1997,kt,149.870093
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,1998,kt,149.323102
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,1999,kt,149.23192
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2000,kt,149.46214
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2001,kt,149.035729
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2002,kt,149.410056
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2003,kt,150.447128
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2004,kt,151.901538
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2005,kt,152.58072
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2006,kt,152.910761
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2007,kt,153.721885
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2008,kt,154.722615
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2009,kt,154.026486
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2010,kt,155.20662
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2011,kt,156.273969
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2012,kt,156.800362
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2013,kt,156.957348
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2014,kt,156.6534
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2015,kt,156.152302
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2016,kt,155.653936
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2017,kt,156.186321
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2018,kt,156.564418
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2019,kt,156.444344
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2020,kt,156.209472
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2021,kt,157.069522
Emissions from pre and post agricultural production,Australia and New Zealand,CO2,Incineration,2022,kt,157.069522
Emissions from Fires,World,CO2,Humid tropical forest,1990,kt,3044.7007
Emissions from Fires,World,CO2,Humid tropical forest,1991,kt,3044.7007
Emissions from Fires,World,CO2,Humid tropical forest,1992,kt,3044.7007
Emissions from Fires,World,CO2,Humid tropical forest,1993,kt,3044.7007
Emissions from Fires,World,CO2,Humid tropical forest,1994,kt,3044.7007
Emissions from Fires,World,CO2,Humid tropical forest,1995,kt,3044.7007
Emissions from Fires,World,CO2,Humid tropical forest,1996,kt,3157.3158
Emissions from Fires,World,CO2,Humid tropical forest,1997,kt,5273.6449
Emissions from Fires,World,CO2,Humid tropical forest,1998,kt,5870.6207
Emissions from Fires,World,CO2,Humid tropical forest,1999,kt,4315.6153
Emissions from Fires,World,CO2,Humid tropical forest,2000,kt,2671.2152
Emissions from Fires,World,CO2,Humid tropical forest,2001,kt,1820.0842
Emissions from Fires,World,CO2,Humid tropical forest,2001,kt,1276432.988
Emissions from Fires,World,CO2,Humid tropical forest,2002,kt,2280.9524
Emissions from Fires,World,CO2,Humid tropical forest,2002,kt,1599641.832
Emissions from Fires,World,CO2,Humid tropical forest,2003,kt,2990.6688
Emissions from Fires,World,CO2,Humid tropical forest,2003,kt,2097369.063
Emissions from Fires,World,CO2,Humid tropical forest,2004,kt,3350.8787
Emissions from Fires,World,CO2,Humid tropical forest,2004,kt,2349985.83
Emissions from Fires,World,CO2,Humid tropical forest,2005,kt,3323.8428
Emissions from Fires,World,CO2,Humid tropical forest,2005,kt,2331025.375
Emissions from Fires,World,CO2,Humid tropical forest,2006,kt,2808.3643
Emissions from Fires,World,CO2,Humid tropical forest,2006,kt,1969518.107
Emissions from Fires,World,CO2,Humid tropical forest,2007,kt,3357.8902
Emissions from Fires,World,CO2,Humid tropical forest,2007,kt,2354902.998
Emissions from Fires,World,CO2,Humid tropical forest,2008,kt,2703.6893
Emissions from Fires,World,CO2,Humid tropical forest,2008,kt,1896109.032
Emissions from Fires,World,CO2,Humid tropical forest,2009,kt,2574.0812
Emissions from Fires,World,CO2,Humid tropical forest,2009,kt,1805214.353
Emissions from Fires,World,CO2,Humid tropical forest,2010,kt,3751.5775
Emissions from Fires,World,CO2,Humid tropical forest,2010,kt,2630997.635
Emissions from Fires,World,CO2,Humid tropical forest,2011,kt,2936.9448
Emissions from Fires,World,CO2,Humid tropical forest,2011,kt,2059692.157
Emissions from Fires,World,CO2,Humid tropical forest,2012,kt,3045.2997
Emissions from Fires,World,CO2,Humid tropical forest,2012,kt,2135681.929
Emissions from Fires,World,CO2,Humid tropical forest,2013,kt,2640.4112
Emissions from Fires,World,CO2,Humid tropical forest,2013,kt,1851731.843
Emissions from Fires,World,CO2,Humid tropical forest,2014,kt,2650.6576
Emissions from Fires,World,CO2,Humid tropical forest,2014,kt,1858917.713
Emissions from Fires,World,CO2,Humid tropical forest,2015,kt,2977.9239
Emissions from Fires,World,CO2,Humid tropical forest,2015,kt,2088430.992
Emissions from Fires,World,CO2,Humid tropical forest,2016,kt,2895.5055
Emissions from Fires,World,CO2,Humid tropical forest,2016,kt,2030630.612
Emissions from Fires,World,CO2,Humid tropical forest,2017,kt,2970.7334
Emissions from Fires,World,CO2,Humid tropical forest,2017,kt,2083388.225
Emissions from Fires,World,CO2,Humid tropical forest,2018,kt,2353.4162
Emissions from Fires,World,CO2,Humid tropical forest,2018,kt,1650461.027
Emissions from Fires,World,CO2,Humid tropical forest,2019,kt,2995.0342
Emissions from Fires,World,CO2,Humid tropical forest,2019,kt,2100430.516
Emissions from Fires,World,CO2,Humid tropical forest,2020,kt,3035.7343
Emissions from Fires,World,CO2,Humid tropical forest,2020,kt,2128973.661
Emissions from Fires,World,CO2,Humid tropical forest,2021,kt,2599.895
Emissions from Fires,World,CO2,Humid tropical forest,2021,kt,1823317.637
Emissions from Fires,World,CO2,Humid tropical forest,2022,kt,2206.5253
Emissions from Fires,World,CO2,Humid tropical forest,2022,kt,1547445.809
